Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Average_Order_Value,Purchase_Frequency_per_Year,CLV,CLV_Segment
34635.0,21,6,2683.80694051,5,5,5,15,High-Value,447.30115675166667,6.5568862275449105,8798.708382809731,High
34646.0,24,5,1530.99533654,5,4,5,14,High-Value,306.199067308,10.67251461988304,9803.742067317544,High
34695.0,19,4,1118.5021346,5,4,4,13,High-Value,279.62553364999997,15.869565217391305,13312.606928119563,High
34702.0,42,8,2285.74893218,4,5,5,14,High-Value,285.71861652250004,11.14503816793893,9553.034659301908,High
34717.0,25,6,1658.4374673,4,5,5,14,High-Value,276.40624455,10.631067961165048,8815.480712104369,High
34733.0,62,6,2318.2928949,3,5,5,13,High-Value,386.38214915,7.227722772277227,8377.989174638615,High
34735.0,38,5,1304.1638832,4,4,5,13,High-Value,260.83277663999996,13.419117647058822,10500.437147823526,High
34756.0,10,5,1364.77781011,5,4,5,14,High-Value,272.955562022,11.550632911392404,9458.428494116772,High
34789.0,53,8,2002.59483945,4,5,5,14,High-Value,250.32435493125,13.272727272727272,9967.460678171592,High
34792.0,48,7,2391.3277043,4,5,5,14,High-Value,341.61824347142857,8.37704918032787,8585.25847937213,High
34846.0,23,4,1008.77948446,5,4,4,13,High-Value,252.194871115,11.68,8836.908283869601,High
34855.0,81,6,2163.942105,3,5,5,13,High-Value,360.6570175,8.11111111111111,8775.987425833333,High
34891.0,50,8,2415.29967451,4,5,5,14,High-Value,301.91245931375,9.29936305732484,8422.780712065129,High
34897.0,35,6,2662.9148639,4,5,5,14,High-Value,443.81914398333333,6.996805111821086,9315.948166039936,High
34934.0,20,4,1413.1663346,5,4,5,14,High-Value,353.29158365,8.84848484848485,9378.28567507273,High
34978.0,1,5,1835.4701003,5,4,5,14,High-Value,367.09402006,9.505208333333334,10467.915415773436,High
35003.0,51,5,1508.8684377999998,4,4,5,13,High-Value,301.77368756,9.759358288770054,8835.35261706417,High
35005.0,10,7,1351.44051166,5,5,5,15,High-Value,193.0629302371429,15.208333333333334,8808.496192069644,High
35008.0,88,7,2601.9418004,3,5,5,13,High-Value,371.70597148571426,9.257246376811594,10322.921273326085,High
35028.0,43,10,2649.02360432,4,5,5,14,High-Value,264.90236043199997,15.466101694915254,12291.02053699322,High
35060.0,25,5,1526.54363678,4,4,5,13,High-Value,305.308727356,12.943262411347517,11855.072923929789,High
35081.0,19,7,2635.6910237,5,5,5,15,High-Value,376.5272891,7.649700598802395,8640.963086681139,High
35082.0,70,7,1933.74680206,3,5,5,13,High-Value,276.24954315142855,13.51851851851852,11203.453694474603,High
35100.0,19,4,1225.44015885,5,4,4,13,High-Value,306.3600397125,11.774193548387098,10821.427209199595,High
35125.0,49,6,2055.2016051,4,5,5,14,High-Value,342.53360085,8.08118081180812,8304.227887765684,High
35154.0,23,5,1731.5116811,5,4,5,14,High-Value,346.30233622000003,9.55497382198953,9926.72927122775,High
35214.0,5,6,2170.1824278,5,5,5,15,High-Value,361.6970713,8.11111111111111,8801.295401633333,High
35238.0,80,6,1961.0409318,3,5,5,13,High-Value,326.84015530000005,8.975409836065573,8800.57303410246,High
35276.0,53,12,3090.9352175,4,5,5,14,High-Value,257.5779347916667,14.1747572815534,10953.31412026699,High
35294.0,17,5,1298.20124137,5,4,5,14,High-Value,259.640248274,10.67251461988304,8313.043036842982,High
35331.0,52,7,1785.93012025,4,5,5,14,High-Value,255.13287432142857,11.206140350877194,8577.164393305922,High
35366.0,51,5,1470.99010068,4,4,5,13,High-Value,294.198020136,9.70744680851064,8567.734894918085,High
35375.0,57,7,1754.6601133200002,3,5,5,13,High-Value,250.66573047428577,13.88586956521739,10442.134913507609,High
35396.0,21,8,3077.5697578,5,5,5,15,High-Value,384.696219725,8.664688427299703,9999.818649231453,High
35512.0,25,6,2210.64237962,4,5,5,14,High-Value,368.4403966033333,7.963636363636364,8802.376020668726,High
35548.0,32,9,2545.9774231,4,5,5,14,High-Value,282.88638034444443,9.924471299093655,8422.493287898791,High
35591.0,47,4,1422.199003,4,4,5,13,High-Value,355.54975075,8.021978021978022,8556.63685870879,High
35592.0,96,8,2134.78690513,3,5,5,13,High-Value,266.84836314125005,11.68,9350.366644469404,High
35606.0,8,10,2637.33200899,5,5,5,15,High-Value,263.733200899,12.762237762237762,10097.477447007168,High
35680.0,77,6,2210.8790744,3,5,5,13,High-Value,368.4798457333334,9.733333333333333,10759.611495413334,High
35691.0,68,7,2419.8234547,3,5,5,13,High-Value,345.6890649571429,10.9656652360515,11372.131686251072,High
35749.0,14,6,2028.84639373,5,5,5,15,High-Value,338.14106562166666,8.588235294117647,8712.105102487647,High
35763.0,20,9,2445.47162966,5,5,5,15,High-Value,271.7190699622222,10.233644859813085,8342.02939089626,High
35797.0,19,7,2355.6608493,5,5,5,15,High-Value,336.52297847142864,8.268608414239482,8347.730194121361,High
35862.0,51,4,1523.8786509,4,4,5,13,High-Value,380.969662725,8.202247191011237,9374.42203783989,High
35908.0,22,4,1190.3290614,5,4,4,13,High-Value,297.58226535,11.06060606060606,9874.320622977271,High
35958.0,46,6,1960.5846486,4,5,5,14,High-Value,326.7641081,11.526315789473683,11299.158895878949,High
35990.0,56,6,1513.02352918,3,5,5,13,High-Value,252.17058819666667,18.25,13806.3397037675,High
36000.0,20,9,3074.2477685,5,5,5,15,High-Value,341.5830853888889,11.366782006920417,11648.101406600346,High
36006.0,73,6,1943.13157568,3,5,5,13,High-Value,323.8552626133333,9.279661016949152,9015.801166820338,High
36034.0,15,5,1256.38648071,5,4,4,13,High-Value,251.277296142,27.651515151515152,20844.59388450682,High
36139.0,48,5,1593.46414628,4,4,5,13,High-Value,318.692829256,9.918478260869565,9482.843696611955,High
36149.0,21,4,1250.02849743,5,4,4,13,High-Value,312.5071243575,34.76190476190476,32590.028682996424,High
36179.0,1,12,3078.9007218,5,5,5,15,High-Value,256.57506015,13.817034700315457,10635.319527984228,High
36236.0,94,6,1892.23564534,3,5,5,13,High-Value,315.37260755666665,18.717948717948715,17709.384885874355,High
36238.0,77,6,1616.6152458,3,5,5,13,High-Value,269.43587429999997,10.579710144927535,8551.66035821739,High
36306.0,45,6,1542.00388694,4,5,5,14,High-Value,257.00064782333334,11.23076923076923,8658.944903586154,High
36358.0,2,9,2765.7369201,5,5,5,15,High-Value,307.30410223333337,12.933070866141732,11923.157194919291,High
36402.0,8,8,2717.5216967,5,5,5,15,High-Value,339.69021208749996,8.271954674220963,8429.706112992915,High
36463.0,90,8,1965.56119774,3,5,5,13,High-Value,245.6951497175,12.695652173913045,9357.78048489261,High
36578.0,18,9,2324.55453877,5,5,5,15,High-Value,258.2838376411111,10.95,8484.624066510502,High
36623.0,58,7,2263.8514453,3,5,5,13,High-Value,323.4073493285714,11.720183486238533,11371.180424786697,High
36685.0,58,7,2307.7490773,3,5,5,13,High-Value,329.6784396142857,8.84083044982699,8743.893562780277,High
36700.0,57,8,2413.56841175,3,5,5,13,High-Value,301.69605146875,9.831649831649832,8898.509800896465,High
36709.0,83,6,2018.73528403,3,5,5,13,High-Value,336.45588067166665,12.443181818181818,12559.745090982102,High
36840.0,21,6,2114.084165,5,5,5,15,High-Value,352.34736083333337,10.045871559633028,10618.90899392202,High
36859.0,55,5,1640.8025516,4,4,5,13,High-Value,328.16051031999996,9.972677595628417,9817.916907114752,High
36886.0,15,4,1092.14899054,5,4,4,13,High-Value,273.03724763499997,10.656934306569342,8729.2200338781,High
36908.0,29,7,2334.77758609,4,5,5,14,High-Value,333.5396551557143,8.460264900662251,8465.501512478642,High
36941.0,21,8,2471.6874887,5,5,5,15,High-Value,308.96093608750004,9.06832298136646,8405.272671200311,High
36950.0,83,7,2094.07417137,3,5,5,13,High-Value,299.1534530528571,10.690376569037657,9594.189195188912,High
36954.0,42,5,1338.0866884,4,4,5,13,High-Value,267.61733768,10.369318181818182,8325.027976124999,High
36955.0,37,8,2128.81247658,4,5,5,14,High-Value,266.1015595725,10.50359712230216,8385.070726097481,High
36959.0,39,7,1983.0293824,4,5,5,14,High-Value,283.28991177142854,9.78927203065134,8319.606029609195,High
36962.0,25,5,1891.4597855,4,4,5,13,High-Value,378.2919571,9.70744680851064,11016.747154906916,High
37053.0,16,4,1239.7717294,5,4,4,13,High-Value,309.94293235000004,9.012345679012345,8379.938541314816,High
37068.0,3,5,1140.44770433,5,4,4,13,High-Value,228.08954086599996,14.37007874015748,9832.99398615236,High
37101.0,33,6,1959.2524243,4,5,5,14,High-Value,326.5420707166667,10.28169014084507,10072.213167176056,High
37124.0,86,6,2310.3357387,3,5,5,13,High-Value,385.05595645,8.866396761133604,10242.176655370446,High
37135.0,37,6,2433.9096538,4,5,5,14,High-Value,405.65160896666663,7.76595744680851,9450.819400393617,High
37136.0,43,4,1451.2051419,4,4,5,13,High-Value,362.801285475,7.934782608695651,8636.247991198368,High
37165.0,6,10,2660.08756251,5,5,5,15,High-Value,266.008756251,10.73529411764706,8567.046708671913,High
37170.0,21,4,1443.4660489,5,4,5,14,High-Value,360.866512225,8.63905325443787,9352.63505056509,High
37264.0,26,6,2093.97097537,4,5,5,14,High-Value,348.99516256166663,8.488372093023257,8887.202395465698,High
37294.0,30,9,2811.00734496,4,5,5,14,High-Value,312.33414944000003,10.233644859813085,9588.950288882244,High
37319.0,12,6,2116.4345237,5,5,5,15,High-Value,352.7390872833333,8.11111111111111,8583.317790561108,High
37432.0,47,6,2311.9577391,4,5,5,14,High-Value,385.32628985,12.732558139534884,14718.568164619184,High
37433.0,9,9,2553.61103034,5,5,5,15,High-Value,283.7345589266667,12.121771217712178,10318.096229602585,High
37443.0,98,6,1864.2801533,3,5,5,13,High-Value,310.71335888333334,9.319148936170212,8686.752203674467,High
37477.0,90,7,2212.39101703,3,5,5,13,High-Value,316.05585957571424,13.51851851851852,12817.820971681746,High
37524.0,60,8,1985.39758922,3,5,5,13,High-Value,248.1746986525,11.869918699186991,8837.44048860122,High
37525.0,67,7,2476.9470764,3,5,5,13,High-Value,353.8495823428571,11.012931034482758,11690.76314076724,High
37547.0,44,6,1390.59485836,4,5,5,14,High-Value,231.76580972666667,23.548387096774192,16373.13300972258,High
37555.0,38,8,2500.61161124,4,5,5,14,High-Value,312.576451405,9.153605015673982,8583.604120087148,High
37583.0,41,9,2567.71006526,4,5,5,14,High-Value,285.30111836222227,11.445993031358883,9796.663837838678,High
37640.0,95,5,1920.4731453,3,5,5,13,High-Value,384.0946290600001,8.410138248847927,9690.866793103689,High
37668.0,96,6,1957.122032,3,5,5,13,High-Value,326.1870053333334,9.605263157894736,9399.336074736842,High
37675.0,82,5,1538.4794766,3,5,5,13,High-Value,307.69589532,16.89814814814815,15598.472471083332,High
37697.0,53,7,1721.95483523,4,5,5,14,High-Value,245.99354789,12.46341463414634,9197.758754033412,High
37702.0,18,5,1648.3414083,5,5,5,15,High-Value,329.66828165999993,8.902439024390244,8804.555327260974,High
37748.0,8,5,1181.63836713,5,5,4,14,High-Value,236.327673426,14.6,10351.1520960588,High
37774.0,40,6,1557.8249471,4,5,5,14,High-Value,259.63749118333334,13.11377245508982,10214.480940565869,High
37781.0,38,7,2192.4404043,4,5,5,14,High-Value,313.2057720428571,9.53358208955224,8957.918816076492,High
37787.0,44,5,1509.0865909,4,5,5,14,High-Value,301.81731818000003,10.73529411764706,9720.293041385296,High
37860.0,76,7,1874.9185897,3,5,5,13,High-Value,267.8455128142857,12.109004739336491,9730.027752234597,High
37873.0,7,5,926.55217631,5,5,3,13,High-Value,185.31043526200003,15.466101694915254,8598.090110673307,High
37883.0,30,5,1659.6919647,4,5,5,14,High-Value,331.93839293999997,9.40721649484536,9367.848976012883,High
37903.0,28,6,1839.7473399,4,5,5,14,High-Value,306.62455665,13.773584905660378,12669.958095537737,High
37916.0,41,6,2021.4593396,4,5,5,14,High-Value,336.9098899333333,9.690265486725664,9794.238835672566,High
37920.0,18,10,3069.4582149,5,5,5,15,High-Value,306.94582148999996,14.202334630350194,13078.041810566145,High
37924.0,70,6,2512.9863701100003,3,5,5,13,High-Value,418.83106168500007,10.895522388059703,13690.149628211198,High
38069.0,76,5,1587.5686778,3,5,5,13,High-Value,317.51373556,10.13888888888889,9657.709456616669,High
38104.0,1,4,1607.0314199,5,4,5,14,High-Value,401.757854975,10.579710144927535,12751.44496225,High
38122.0,12,5,1196.88040474,5,5,4,14,High-Value,239.376080948,11.774193548387098,8455.380923808387,High
38145.0,72,5,1858.180318,3,5,5,13,High-Value,371.6360636,15.598290598290598,17390.66195051282,High
38191.0,77,11,3432.03015423,3,5,5,13,High-Value,312.0027412936364,28.475177304964536,26653.000133913833,High
38203.0,55,8,1905.85957354,4,5,5,14,High-Value,238.2324466925,11.587301587301589,8281.41362312024,High
38261.0,54,9,1975.9805829,4,5,5,14,High-Value,219.5533981,12.83203125,8451.948196388672,High
38290.0,14,6,1805.9546569,5,5,5,15,High-Value,300.99244281666665,9.690265486725664,8750.090041174779,High
38325.0,47,5,1410.2442533,4,5,5,14,High-Value,282.04885066,11.85064935064935,10027.386086775974,High
38493.0,79,9,2645.8450437,3,5,5,13,High-Value,293.98278263333333,11.648936170212766,10273.760010111702,High
38526.0,32,7,2482.392572,4,5,5,14,High-Value,354.6275102857143,8.34967320261438,8883.071458627452,High
38541.0,39,4,1293.30322631,4,4,5,13,High-Value,323.32580657750003,10.579710144927535,10262.079947894566,High
38590.0,34,5,1421.0488346,4,5,5,14,High-Value,284.20976692,11.265432098765432,9605.237493129627,High
38634.0,9,5,1751.20784119,5,5,5,15,High-Value,350.241568238,11.698717948717947,12292.13196219904,High
38783.0,40,4,1495.4723707,4,4,5,13,High-Value,373.868092675,7.525773195876289,8440.939411940722,High
38787.0,1,9,3036.0848741,5,5,5,15,High-Value,337.3427637888889,9.633431085043988,9749.3048009956,High
38850.0,44,6,1864.3512494,4,5,5,14,High-Value,310.7252082333334,11.116751269035532,10362.764558847715,High
38875.0,11,5,1551.7299818,5,5,5,15,High-Value,310.34599636,12.852112676056338,11965.80514134507,High
38965.0,3,6,1446.22671146,5,5,5,15,High-Value,241.03778524333333,16.976744186046513,12276.11045774186,High
38988.0,62,5,2290.4259608,3,5,5,13,High-Value,458.08519216,7.668067226890757,10537.88414737815,High
39005.0,59,6,1295.48877497,3,5,5,13,High-Value,215.91479582833335,15.208333333333334,9851.112559667708,High
39030.0,22,4,1253.9720622,5,4,4,13,High-Value,313.49301555,12.695652173913045,11939.99485312174,High
39106.0,69,5,1753.00715693,3,5,5,13,High-Value,350.60143138599994,8.568075117370892,9011.938201119014,High
39112.0,9,4,1341.8014018,5,4,5,14,High-Value,335.45035045000003,9.240506329113924,9299.193259310126,High
39113.0,95,5,1452.6791924,3,5,5,13,High-Value,290.53583848000005,10.61046511627907,9248.161137662792,High
39200.0,77,7,1809.0281289,3,5,5,13,High-Value,258.43258984285717,12.775,9904.4290057275,High
39210.0,97,6,1836.1956393,3,5,5,13,High-Value,306.03260655,10.37914691943128,9529.072156556877,High
39227.0,4,7,2411.37341143,5,5,5,15,High-Value,344.4819159185714,10.690376569037657,11047.924207179289,High
39230.0,24,5,1684.6185670999998,5,5,5,15,High-Value,336.92371341999996,12.166666666666668,12297.71553983,High
39236.0,66,5,1791.3828251999998,3,5,5,13,High-Value,358.27656504,10.61046511627907,11404.442986011629,High
39258.0,48,5,1420.78678809,4,5,5,14,High-Value,284.157357618,10.73529411764706,9151.53842916794,High
39259.0,40,5,1360.70524881,4,5,5,14,High-Value,272.141049762,10.61046511627907,8662.629345621803,High
39260.0,19,5,995.73096779,5,5,4,14,High-Value,199.146193558,24.66216216216216,14734.127158514188,High
39320.0,76,6,1781.88196746,3,5,5,13,High-Value,296.98032790999997,18.559322033898304,16535.260630243218,High
39324.0,86,5,1527.423577,3,5,5,13,High-Value,305.4847154,9.605263157894738,8802.78324639474,High
39336.0,44,4,1292.4767065,4,4,5,13,High-Value,323.11917662499997,11.967213114754095,11600.508144405736,High
39338.0,32,6,1446.2201709,4,5,5,14,High-Value,241.03669515,12.23463687150838,8846.989313606146,High
39363.0,92,6,2337.2782770999997,3,5,5,13,High-Value,389.5463795166666,9.049586776859504,10575.70129514256,High
39390.0,52,9,2805.74087407,4,5,5,14,High-Value,311.74898600777783,10.770491803278688,10073.06969543164,High
39402.0,73,5,1750.5903803,3,5,5,13,High-Value,350.11807606,11.265432098765432,11832.694237212963,High
39484.0,15,8,2602.34312845,5,5,5,15,High-Value,325.29289105625,11.68,11398.262902611004,High
39518.0,26,6,1745.46731398,4,5,5,14,High-Value,290.91121899666666,10.045871559633028,8767.370223890368,High
39544.0,93,5,1676.4649488,3,5,5,13,High-Value,335.29298976000007,8.690476190476192,8741.567233028574,High
39566.0,8,10,2518.26686341,5,5,5,15,High-Value,251.82668634100008,12.372881355932202,9347.46513706424,High
39610.0,59,7,1979.6907752,3,5,5,13,High-Value,282.81296788571433,9.826923076923077,8337.543841707693,High
39628.0,27,4,1568.7942888,4,4,5,13,High-Value,392.1985722,7.156862745098039,8420.73405017647,High
39643.0,49,7,2035.6470158,4,5,5,14,High-Value,290.80671654285715,10.601659751037346,9249.101586311204,High
39673.0,18,5,1931.6317331,5,5,5,15,High-Value,386.32634662,7.969432314410481,9236.405011984716,High
39711.0,16,4,1886.8517983,5,4,5,14,High-Value,471.712949575,6.239316239316239,8829.498799737179,High
39727.0,72,5,1428.51987131,3,5,5,13,High-Value,285.70397426200003,15.336134453781511,13144.783689785294,High
39733.0,48,5,1593.8887847,4,5,5,14,High-Value,318.77775694,15.208333333333334,14544.2351603875,High
39792.0,22,5,1514.52770274,5,5,5,15,High-Value,302.905540548,11.550632911392404,10496.252117090506,High
39811.0,87,5,1293.34238153,3,5,5,13,High-Value,258.668476306,16.44144144144144,12758.647817795943,High
39831.0,4,11,2437.1176852,5,5,5,15,High-Value,221.55615320000004,12.746031746031743,8471.88528664762,High
39858.0,77,7,2049.7587685,3,5,5,13,High-Value,292.8226812142857,9.53358208955224,8374.947207117537,High
39937.0,61,5,1930.8565571,3,5,5,13,High-Value,386.17131142000005,9.40721649484536,10898.391391878866,High
39981.0,43,9,2334.1469081,4,5,5,14,High-Value,259.34965645555553,11.902173913043478,9260.474146266304,High
40013.0,35,5,1293.45119765,4,5,5,14,High-Value,258.69023953,13.721804511278195,10649.090687419171,High
40046.0,17,4,1504.6886822,5,4,5,14,High-Value,376.17217055,8.295454545454545,9361.5574261875,High
40105.0,83,10,2224.24341098,3,5,5,13,High-Value,222.424341098,12.852112676056338,8575.868081067254,High
40109.0,38,6,1266.7411343,4,5,4,13,High-Value,211.12352238333332,16.466165413533833,10429.184526755638,High
40113.0,96,5,1317.45946267,3,5,5,13,High-Value,263.491892534,20.054945054945055,15852.94628157857,High
40188.0,29,9,3141.5730456,4,5,5,14,High-Value,349.0636717333333,11.288659793814434,11821.38310973196,High
40216.0,90,5,1473.9325226,3,5,5,13,High-Value,294.78650452,10.54913294797688,9329.2260823526,High
40353.0,37,4,1293.1444249,4,4,5,13,High-Value,323.28610622499997,16.404494382022474,15910.0353400618,High
40367.0,30,5,1677.2725633,4,5,5,14,High-Value,335.45451266,8.333333333333334,8386.362816500001,High
40429.0,70,6,1604.64678954,3,5,5,13,High-Value,267.44113159,10.788177339901477,8655.607066730541,High
40485.0,1,4,1617.18918142,5,4,5,14,High-Value,404.297295355,7.849462365591398,9520.549213198386,High
40518.0,6,7,2149.98010288,5,5,5,15,High-Value,307.1400146971429,11.355555555555554,10463.236500682666,High
40610.0,96,8,2456.22360034,3,5,5,13,High-Value,307.02795004250004,11.450980392156865,10547.313107342354,High
40639.0,47,7,2449.07207531,4,5,5,14,High-Value,349.86743932999997,8.034591194968554,8433.125542341037,High
40646.0,72,7,2337.2452153,3,5,5,13,High-Value,333.8921736142857,10.471311475409836,10488.86684735041,High
40654.0,27,4,1295.27992217,4,4,5,13,High-Value,323.8199805425,9.54248366013072,9270.14061945196,High
40664.0,23,4,1530.1678369,5,4,5,14,High-Value,382.541959225,7.76595744680851,8912.41373088032,High
40670.0,87,5,1577.2441974,3,5,5,13,High-Value,315.44883948000006,13.721804511278195,12985.58192596241,High
40771.0,57,5,1751.5662665,3,5,5,13,High-Value,350.31325329999993,11.85064935064935,12454.318583230515,High
40784.0,12,7,2629.4131691,5,5,5,15,High-Value,375.6304527285714,8.11111111111111,9140.341016395238,High
40785.0,14,9,2579.2263315,5,5,5,15,High-Value,286.5807035,10.265625,8825.790103101564,High
40800.0,49,8,2916.29518494,4,5,5,14,High-Value,364.5368981175,9.965870307167236,10898.782346448124,High
40826.0,34,5,1848.3529337,4,5,5,14,High-Value,369.67058674,9.864864864864863,10940.251148116216,High
40859.0,29,7,2052.04081202,4,5,5,14,High-Value,293.1486874314286,9.462962962962964,8322.165515414445,High
40876.0,89,5,1700.44559346,3,5,5,13,High-Value,340.089118692,8.295454545454547,8463.581476539546,High
40891.0,19,5,1456.3453036,5,5,5,15,High-Value,291.26906072,9.505208333333334,8305.719309593751,High
40909.0,52,6,1910.1326097,4,5,5,14,High-Value,318.35543495,9.125,8714.980031756251,High
40932.0,45,6,2024.4191323,4,5,5,14,High-Value,337.40318871666665,9.087136929460582,9198.086928914938,High
40954.0,31,7,1975.18381256,4,5,5,14,High-Value,282.16911608,9.826923076923077,8318.562595204614,High
41031.0,15,5,1257.79729965,5,5,4,14,High-Value,251.55945993,16.89814814814815,12752.667065895832,High
41039.0,21,5,1432.81550984,5,5,5,15,High-Value,286.563101968,10.13888888888889,8716.294351526667,High
41050.0,53,6,1638.1975513900002,4,5,5,14,High-Value,273.03292523166664,10.37914691943128,8501.546534464691,High
41088.0,28,9,2530.51400061,4,5,5,14,High-Value,281.16822229,11.566901408450704,9756.735319253345,High
41116.0,9,6,2083.4445086,5,5,5,15,High-Value,347.2407514333333,8.141263940520446,8480.93582497026,High
41122.0,44,5,1503.83571204,4,5,5,14,High-Value,300.76714240800004,9.217171717171718,8316.66719537273,High
41132.0,20,4,1604.3826495,5,4,5,14,High-Value,401.095662375,9.125,10979.993757515624,High
41151.0,72,7,2027.50892964,3,5,5,13,High-Value,289.6441328057143,10.51440329218107,9136.3056706,High
41175.0,91,8,2368.95023708,3,5,5,13,High-Value,296.118779635,13.333333333333334,11844.7511854,High
41185.0,27,9,2332.26892965,4,5,5,14,High-Value,259.1409921833333,11.21160409556314,8716.158627872866,High
41242.0,93,5,1715.4509731,3,5,5,13,High-Value,343.09019462000003,20.054945054945055,20641.96500598352,High
41259.0,1,8,2654.0107916,5,5,5,15,High-Value,331.75134894999997,8.414985590778098,8375.04846340634,High
41280.0,3,3,1283.4771659,5,3,5,13,High-Value,427.82572196666666,49.77272727272727,63882.15893911364,High
41295.0,62,5,1392.87056861,3,5,5,13,High-Value,278.574113722,12.086092715231787,10100.617699522849,High
41307.0,16,6,1627.7887571,5,5,5,15,High-Value,271.29812618333335,10.330188679245284,8407.682495398587,High
41309.0,33,5,1841.9078043,4,5,5,14,High-Value,368.38156086,13.825757575757576,15279.462467488636,High
41534.0,54,7,2185.4939943,4,5,5,14,High-Value,312.2134277571428,8.871527777777779,8309.430290828124,High
41563.0,46,5,1230.3245272,4,5,4,13,High-Value,246.06490544,12.248322147651008,9041.646693181208,High
41592.0,8,11,2713.99944127,5,5,5,15,High-Value,246.72722193363632,11.309859154929578,8371.350389269437,High
41606.0,19,6,1054.69706123,5,5,4,14,High-Value,175.78284353833337,17.52,9239.1462563748,High
41607.0,83,5,1846.9078492,3,5,5,13,High-Value,369.38156984,8.075221238938052,8948.513694132744,High
41641.0,8,9,2643.53081165,5,5,5,15,High-Value,293.72564573888894,9.46685878962536,8341.977633304758,High
41643.0,3,5,1384.58335731,5,5,5,15,High-Value,276.916671462,17.548076923076923,14578.06515629279,High
41704.0,54,7,2337.287893,4,5,5,14,High-Value,333.89827042857144,8.631756756756756,8646.385955523649,High
41772.0,31,4,1376.4934669,4,4,5,13,High-Value,344.123366725,8.156424581005586,8420.448861762568,High
41829.0,22,8,2254.99047214,5,5,5,15,High-Value,281.8738090175,10.774907749077492,9111.49286713395,High
41877.0,3,5,1141.6503492,5,5,4,14,High-Value,228.33006984,12.248322147651008,8389.98075418792,High
41899.0,7,6,1940.24245057,5,5,5,15,High-Value,323.3737417616666,9.163179916317992,8889.395327925313,High
41900.0,46,4,1335.4599678,4,4,5,13,High-Value,333.86499195,11.14503816793893,11162.81423466412,High
41942.0,60,5,2067.7026662,3,5,5,13,High-Value,413.54053323999995,7.799145299145299,9675.788117474358,High
41951.0,45,7,2130.88103344,4,5,5,14,High-Value,304.4115762057143,9.678030303030305,8838.313377336364,High
42020.0,39,5,1563.84205247,4,5,5,14,High-Value,312.76841049399997,17.548076923076923,16465.452379371636,High
42059.0,86,7,1846.9638504,3,5,5,13,High-Value,263.85197862857143,15.029411764705884,11896.62009522353,High
42121.0,62,7,1975.4527335,3,5,5,13,High-Value,282.20753335714284,13.96174863387978,11820.331929959017,High
42123.0,31,5,1421.0298082,4,5,5,14,High-Value,284.20596164,10.252808988764045,8741.728314488762,High
42131.0,14,6,2256.00507717,5,5,5,15,High-Value,376.0008461949999,8.32699619771863,9392.872849814255,High
42140.0,53,6,1908.735721,4,5,5,14,High-Value,318.12262016666665,9.954545454545457,9500.298247704546,High
42143.0,24,4,1602.624066,5,4,5,14,High-Value,400.6560165,9.125,10967.9584516875,High
42148.0,45,6,1412.6637971,4,5,5,14,High-Value,235.44396618333337,12.099447513812157,8546.225733837018,High
42162.0,46,7,2427.118306,4,5,5,14,High-Value,346.73118657142857,14.194444444444445,14764.969694833331,High
42199.0,62,5,1745.4592887,3,5,5,13,High-Value,349.09185774,8.00438596491228,8382.797899677633,High
42204.0,84,5,1984.1766621,3,5,5,13,High-Value,396.83533242,13.1294964028777,15630.744208629498,High
42222.0,28,10,2225.7639439,4,5,5,14,High-Value,222.57639439,13.773584905660377,9197.024598379245,High
42227.0,77,7,1462.62334016,3,5,5,13,High-Value,208.9461914514286,14.517045454545451,9099.844076563635,High
42231.0,82,5,1702.7236139,3,5,5,13,High-Value,340.54472278,8.528037383177569,8712.534379535045,High
42343.0,42,7,2500.59575678,4,5,5,14,High-Value,357.2279652542857,13.51851851851852,14487.578590868254,High
42395.0,94,5,1974.6446736,3,5,5,13,High-Value,394.92893472,7.046332046332046,8348.401226223938,High
42439.0,71,5,1381.2977482,3,5,5,13,High-Value,276.25954964000005,11.128048780487806,9222.68923340854,High
42461.0,41,9,2865.1595794,4,5,5,14,High-Value,318.3510643777778,10.95,10457.83246481,High
42474.0,81,8,2460.92683365,3,5,5,13,High-Value,307.61585420625,10.695970695970695,9870.75048661813,High
42496.0,94,7,1954.34474445,3,5,5,13,High-Value,279.19210635,9.941634241245136,8326.87741312354,High
42521.0,2,4,1433.6146174,5,4,5,14,High-Value,358.40365435,8.538011695906432,9180.16377808772,High
42525.0,25,6,1700.5981943,4,5,5,14,High-Value,283.43303238333334,12.958579881656805,11018.668773718937,High
42530.0,60,5,1515.79530066,3,5,5,13,High-Value,303.15906013200004,9.656084656084657,8781.988646680955,High
42560.0,76,6,2547.2162613,3,5,5,13,High-Value,424.53604355,8.622047244094487,10981.109472927164,High
42562.0,19,7,2528.4639972,5,5,5,15,High-Value,361.2091424571428,9.060283687943262,9817.971904021277,High
42564.0,2,4,1161.7419998,5,4,4,13,High-Value,290.43549995,14.6,12721.074897810002,High
42582.0,6,6,2056.8144487,5,5,5,15,High-Value,342.80240811666664,9.087136929460582,9345.277266914938,High
42628.0,41,5,1821.02711783,4,5,5,14,High-Value,364.205423566,8.649289099526067,9450.354000113031,High
42659.0,29,6,1515.08938944,4,5,5,14,High-Value,252.51489824,12.166666666666668,9216.79378576,High
42709.0,92,6,2241.5792169,3,5,5,13,High-Value,373.59653615,8.295454545454545,9297.459251914772,High
